PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,H1,H1 length,No. of H1,Is indexable page
0,https://kroam.xyz/leagues/turkish-super-lig,League Not Found,text/html; charset=utf-8,false,200,0,2,,,0,false
